CBO;Cargo;Carga Hor†ria;Piso Salarial;MÇdia Salarial;Sal†rio Mediana;Teto Salarial;Sal†rio Hora
731110;Montador de Equipamentos Eletrìnicos (Computadores e Equipamentos Auxiliares);44;1854,00;1548,50;1551,00;2340,14;7,06
731205;Montador de Equipamentos Eletrìnicos (estaá∆o de R†dio;44;998,00;1270,04;1200,00;1919,32;5,79
731205;Montador de Equipamentos Eletrìnicos (Estaá∆o de Radio Tv e Equipamentos de Radar);44;998,00;1270,04;1200,00;1919,32;5,79
731140;Montador de Equipamentos Eletrìnicos (Instalaá‰es de Sinalizaá∆o);44;1000,00;1629,90;1500,00;2463,16;7,44
731145;Montador de Equipamentos Eletrìnicos (Maquinas Industriais);44;998,00;1745,71;1570,00;2638,18;7,96
731205;Montador de Equipamentos Eletrìnicos (r†dio e Tv );44;998,00;1272,17;1232,00;1922,54;5,80
715510;Montador de Esquadrias de Madeira;44;1752,00;1634,49;1522,00;2470,08;7,44
724205;Montador de Estruturas de Aáo;44;1500,00;1734,44;1600,00;2621,14;7,89
725605;Montador de Estruturas de Aeronaves;43;1708,00;2677,77;1929,00;4046,73;12,32
724205;Montador de Estruturas Met†licas;44;1500,00;1734,44;1600,00;2621,14;7,89
724210;Montador de Estruturas Met†licas de Embarcaá‰es;44;2272,00;2112,85;2211,00;3193,00;9,62
724210;Montador de Estruturas Navais;44;2272,00;2112,85;2211,00;3193,00;9,62
523115;Montador de Fechaduras;44;998,00;1337,58;1294,00;2021,39;6,12
374420;Montador de Filmes;44;998,00;1588,80;1485,00;2401,04;7,24
374420;Montador de Filmes de Cinema;44;998,00;1588,80;1485,00;2401,04;7,24
766125;Montador de Fotocomposiá∆o;44;1320,00;1539,00;1320,00;2325,78;7,03
766125;Montador de Fotolito (Anal¢gico e Digital);44;1320,00;1539,00;1320,00;2325,78;7,03
766125;Montador de Fotolito em Cores;44;1320,00;1539,00;1320,00;2325,78;7,03
725705;Montador de Instalaá∆o de Calefaá∆o;44;1500,00;1792,85;1649,00;2709,41;8,21
742115;Montador de Instrumentos de Corda;44;1364,00;1581,33;1364,00;2389,75;7,19
741110;Montador de Instrumentos de Optica;44;1500,00;1562,16;1440,00;2360,79;7,13
741115;Montador de Instrumentos de Precis∆o;43;1177,00;1583,05;1325,00;2392,36;7,29
731115;Montador de Instrumentos ElÇtricos de Mediá∆o;44;2315,00;1706,54;1652,00;2578,97;7,83
775110;Montador de LÉminas;44;1368,00;1350,07;1287,00;2040,27;6,14
725105;Montador de M†quina de Escrever;44;1194,00;1666,22;1510,00;2518,03;7,66
725205;Montador de Maquinas;44;2160,00;2021,17;1888,00;3054,45;9,21
725105;Montador de M†quinas (montagem em SÇrie);44;1194,00;1666,22;1510,00;2518,03;7,66
725310;Montador de Maquinas Agr°colas;44;1800,00;1771,15;1747,00;2676,62;8,09
725315;Montador de M†quinas de Extraá∆o e Beneficiamento de MinÇrios;43;1093,00;1591,30;1326,00;2404,82;7,39
725220;Montador de M†quinas de Fiaá∆o;44;1365,00;1726,26;1500,00;2608,78;7,85
725315;Montador de Maquinas de Minas e Pedreiras;43;1093,00;1650,69;1326,00;2494,57;7,65
725320;Montador de Maquinas de Terraplenagem;44;1683,00;2045,79;1936,00;3091,66;9,30
725210;Montador de Maquinas Gr†ficas;44;1444,00;1786,53;1516,00;2699,86;8,17
725105;Montador de Maquinas Motores e Acess¢rios (Montagem em Serie);44;1194,00;1666,22;1510,00;2518,03;7,66
725215;Montador de Maquinas Operatrizes para Madeira;44;1854,00;1556,81;1483,00;2352,69;7,08
725220;Montador de Maquinas Tàxteis;44;1365,00;1815,58;1518,00;2743,75;8,25
725225;Montador de Maquinas-Ferramentas (Usinagem de Metais);44;1500,00;1810,05;1686,00;2735,40;8,25
712205;Montador de M†rmore;44;998,00;1532,70;1420,00;2316,26;7,04
725505;Montador de Motores (grupo Motopropulsor-gmp);42;2778,00;2172,04;1650,00;3282,45;10,29
725415;Montador de Motores a Diesel;44;1750,00;1974,03;1750,00;2983,22;9,02
725415;Montador de Motores a Explos∆o;44;1750,00;1974,03;1750,00;2983,22;9,02
725415;Montador de Motores a Gasolina;44;1750,00;1974,03;1750,00;2983,22;9,02
774105;Montador de M¢veis de Madeira;44;998,00;1413,21;1324,00;2135,69;6,44
774105;Montador de Moveis e Artefatos de Madeira;44;998,00;1413,21;1324,00;2135,69;6,44
774105;Montador de Paletes;44;998,00;1413,21;1324,00;2135,69;6,44
992115;Montador de Pneus;44;998,00;1451,21;1361,00;2193,12;6,61
725305;Montador de Pontes Rolantes;44;1163,00;1574,63;1423,00;2379,63;7,18
768120;Montador de Punho de Rede;44;1270,00;1446,75;1299,00;2186,37;6,58
764120;Montador de Saltos de Caláados;44;1152,00;1335,43;1280,00;2018,15;6,08
725610;Montador de Sistemas de Combust°vel de Aeronaves;44;998,00;2005,71;1500,00;3031,10;9,12
951305;Montador de Sistemas Eletroeletrìnicos de Seguranáa;44;998,00;1428,79;1308,00;2159,22;6,53
768110;Montador de Tapetes;44;998,00;1503,85;1409,00;2272,66;6,85
771120;Montador de TonÇis;44;1361,00;1407,07;1361,00;2126,40;6,40
731160;Montador de Transformadores;44;1400,00;1605,18;1428,00;2425,79;7,33
725420;Montador de Turbinas;44;1310,00;1903,90;1628,00;2877,23;8,66
725505;Montador de Ve°culos (Linha de Montagem);42;2778,00;2172,04;1650,00;3282,45;10,29
991310;Montador de Ve°culos (Reparaá∆o);44;1500,00;1582,47;1404,00;2391,48;7,20
725505;Montador de Ve°culos Automotores (linha de Montagem);42;2778,00;2172,04;1650,00;3282,45;10,29
716305;Montador de Vidros;44;1500,00;1462,19;1335,50;2209,70;6,66
766325;Montador Gr†fico de Corte e Vinco;44;1630,00;1843,02;1648,50;2785,22;8,39
725105;Montador Instalador de Acess¢rios;44;1194,00;1666,22;1510,00;2518,03;7,66
725205;Montador MecÉnico (m†quinas Industriais);44;2160,00;2021,17;1888,00;3054,45;9,21
725310;Montador MecÉnico de M†quinas Agr°colas;44;1800,00;1751,34;1747,00;2646,67;8,00
725320;Montador MecÉnico de M†quinas de Terraplenagem;44;1683,00;2043,34;1936,00;3087,96;9,29
725310;Montador Multifuncional em M†quinas Agr°colas;44;1800,00;1771,15;1747,00;2676,62;8,09
724210;Montador Naval;44;2272,00;2112,85;2211,00;3193,00;9,62
724210;Montador Naval (estruturas);44;2272,00;2112,85;2211,00;3193,00;9,62
724315;Montador Soldador;44;1800,00;2140,16;2000,00;3234,27;9,75
513110;Mordomo de Hotelaria;44;1430,00;1474,83;1345,00;2228,81;6,75
513105;Mordomo de Residància;44;998,00;1358,30;1230,00;2052,70;6,21
716530;Mosa°sta;44;998,00;1380,96;1352,00;2086,95;6,33
263105;Mosoyoy¢;38;998,00;3033,58;1900,00;4584,43;15,91
519110;Motoboy;43;1287,00;1221,64;1177,00;1846,18;5,66
519110;Motociclista no Transporte de Documentos e Pequenos Volumes;43;1287,00;1221,64;1177,00;1846,18;5,66
519110;Motofretista;43;1287,00;1221,64;1177,00;1846,18;5,66
782310;Motorista Auxiliar;44;1500,00;1642,38;1569,00;2482,02;7,54
782310;Motorista Auxiliar de Tr†fego;44;1500,00;1642,38;1569,00;2482,02;7,54
782510;Motorista Carreteiro;44;1858,00;1866,20;1835,00;2820,26;8,50
782320;Motorista de AmbulÉncia;40;1212,00;1547,53;1442,00;2338,67;7,65
782305;Motorista de Autom¢veis;44;1300,00;1629,49;1522,00;2462,53;7,47
782510;Motorista de Basculante;44;1858,00;1866,20;1835,00;2820,26;8,50
782510;Motorista de Caminh∆o;44;1858,00;1866,20;1835,00;2820,26;8,50
782510;Motorista de Caminh∆o (Rotas Regionais e Internacionais);44;1858,00;1866,20;1835,00;2820,26;8,50
782510;Motorista de Caminh∆o Leve;44;1858,00;1866,20;1835,00;2820,26;8,50
782510;Motorista de Caminh∆o-basculante;44;1858,00;1866,20;1835,00;2820,26;8,50
782510;Motorista de Caminh∆o-betoneira;44;1858,00;1866,20;1835,00;2820,26;8,50
782515;Motorista de Caminh∆o-guincho Leve;44;1790,00;1888,84;1791,00;2854,47;8,64
782515;Motorista de Caminh∆o-guincho MÇdio;44;1790,00;1888,84;1791,00;2854,47;8,64
782515;Motorista de Caminh∆o-guincho Pesado Com Munk;44;1790,00;1888,84;1791,00;2854,47;8,64
782515;Motorista de Caminh∆o-guindaste;44;1790,00;1888,84;1791,00;2854,47;8,64
782510;Motorista de Caminh∆o-pipa;44;1858,00;1866,20;1835,00;2820,26;8,50
782510;Motorista de Caminh∆o-tanque;44;1858,00;1866,20;1835,00;2820,26;8,50
782310;Motorista de Carga a Frete;44;1500,00;1642,38;1569,00;2482,02;7,54
782305;Motorista de Carro de Passeio;44;1300,00;1629,49;1522,00;2462,53;7,47
782310;Motorista de Carro Forte;44;1500,00;1642,38;1569,00;2482,02;7,54
782220;Motorista de Empilhadeira;44;1500,00;1750,25;1632,00;2645,02;8,02
782310;Motorista de Furg∆o;44;1500,00;1642,38;1569,00;2482,02;7,54
782310;Motorista de Furg∆o ou Veiculo Similar;44;1500,00;1642,38;1569,00;2482,02;7,54
782310;Motorista de Kombi;44;1500,00;1642,38;1569,00;2482,02;7,54
782405;Motorista de ‚nibus Rodovi†rio;43;2344,00;2068,59;2091,00;3126,11;9,53
782410;Motorista de ‚nibus Urbano;43;2511,00;2073,78;2099,00;3133,96;9,72
782310;Motorista de Perua;44;1500,00;1642,38;1569,00;2482,02;7,54
782315;Motorista de Praáa;44;998,00;1477,48;1416,00;2232,81;6,76
782315;Motorista de Taxi;44;998,00;1477,48;1416,00;2232,81;6,76
782415;Motorista de Tr¢lebus;44;1783,00;1937,34;1858,00;2927,76;8,89
782310;Motorista Entregador;44;1500,00;1642,38;1569,00;2482,02;7,54
782310;Motorista Manipulador;44;1500,00;1642,38;1569,00;2482,02;7,54
782305;Motorista no Serviáo DomÇstico;44;1300,00;1629,49;1522,00;2462,53;7,47
782515;Motorista Operacional de Guincho;44;1790,00;1888,84;1791,00;2854,47;8,64
715405;Motorista Operador de Betoneira;44;1752,00;1597,43;1582,00;2414,08;7,27
715410;Motorista Operador de Bomba de Concreto;44;1648,00;1729,65;1663,50;2613,90;7,87
782510;Motorista Operador de Caminh∆o-betoneira;44;1858,00;1866,20;1835,00;2820,26;8,50
782305;Motorista Particular;44;1300,00;1629,49;1522,00;2462,53;7,47
782305;Motorista Seguranáa;44;1300,00;1629,49;1522,00;2462,53;7,47
782620;Motorneiro;44;1247,00;1584,93;1412,50;2395,20;7,20
519115;Mototaxista;42;998,00;1307,35;1295,00;1975,71;6,19
771105;Moveleiro - Exclusive Empregador;44;998,00;1579,81;1443,00;2387,46;7,20
263105;MuÇzin;38;998,00;3033,58;1900,00;4584,43;15,91
263115;Mufti;27;1473,00;2117,41;1608,00;3199,89;15,65
782810;Muladeiro;44;1228,00;1305,28;1228,00;1972,58;5,94
141410;Muladeiro (comÇrcio Varejista);44;998,00;1677,19;1355,00;2534,61;7,68
141410;Mulandeiro;44;998,00;1677,19;1355,00;2534,61;7,68
261310;Muse¢logo;39;1838,00;3000,56;2397,00;4534,54;15,30
262610;Musico Arranjador;36;998,00;2371,29;1816,00;3583,57;13,32
262705;Musico Interprete Cantor;40;1247,00;2059,21;1500,00;3111,94;10,34
262705;M£sico IntÇrprete Cantor Erudito;40;1247,00;2059,21;1500,00;3111,94;10,34
262705;M£sico IntÇrprete Cantor Popular;40;1247,00;2059,21;1500,00;3111,94;10,34
262710;Musico Interprete Instrumentista;35;998,00;3511,89;2100,00;5307,28;20,01
262710;M£sico IntÇrprete Instrumentista Erudito;35;998,00;3511,89;2100,00;5307,28;20,01
262710;M£sico IntÇrprete Instrumentista Popular;35;998,00;3511,89;2100,00;5307,28;20,01
262615;Musico Regente;31;1200,00;2078,99;1644,00;3141,83;13,36
262620;Music¢logo;30;1300,00;1790,64;1555,50;2706,07;12,13
226305;Musicoterapeuta (A);23;1611,00;2026,80;1800,00;3062,96;17,47
261725;Narrador em Programas de Radio e Televis∆o;44;998,00;1200,00;1200,00;1813,48;5,45
261725;Narrador Esportivo;44;998,00;1200,00;1200,00;1813,48;5,45
226320;Natur¢logo;44;998,00;1536,00;1610,50;2321,25;6,98
322125;Naturopata;40;1600,00;1738,16;1600,00;2626,76;8,62
225109;Nefrologista;25;2994,00;6131,12;5639,00;9265,53;49,67
141405;Negociante (comÇrcio Atacadista );44;998,00;1353,92;1150,00;2046,08;6,19
141410;Negociante (comÇrcio Varejista - Empregador);44;998,00;1677,19;1355,00;2534,61;7,68
141410;Negociante (comÇrcio Varejista);44;998,00;1677,19;1355,00;2534,61;7,68
225124;Neonatologista;20;2745,00;6713,66;5473,00;10145,88;66,08
225260;Neurocirurgi∆o;22;7498,00;6095,70;5700,00;9212,01;55,79
225260;Neurocirurgi∆o Pedi†trico;22;7498,00;6095,70;5700,00;9212,01;55,79
225350;Neurofisiologista Cl°nico;37;1325,00;3030,74;1325,00;4580,15;16,25
225112;Neurologista;20;2745,00;5256,33;4435,00;7943,52;52,84
225112;Neuropediatra;20;2745,00;5256,33;4435,00;7943,52;52,84
251545;Neuropsicologo;30;998,00;2950,29;2900,00;4458,56;19,67
225133;Neuropsiquiatra;21;3895,00;7145,85;6433,00;10799,03;68,91
263105;Nhander£ Arand£;38;998,00;3033,58;1900,00;4584,43;15,91
723225;Niquelador;44;1533,00;1764,07;1504,00;2665,91;8,06
263105;Nisosan;38;998,00;3033,58;1900,00;4584,43;15,91
263105;Nochà;38;998,00;3033,58;1900,00;4584,43;15,91
723110;Normalizador de Metais e de Compositos;44;1676,00;1745,70;1676,00;2638,16;7,94
241335;Not†rio;43;998,00;3981,63;2106,50;6017,16;18,73
421315;Notificador;44;1230,00;1309,48;1121,00;1978,93;6,02
261515;Novelista (escritor);41;1708,00;2233,14;1685,50;3374,78;10,97
263105;Noviáo;38;998,00;3033,58;1900,00;4584,43;15,91
371205;Numismata;33;998,00;1946,00;1942,50;2940,85;11,79
223710;Nutricionista;40;3034,00;2819,96;2751,50;4261,61;13,96
223710;Nutricionista (sa£de P£blica);40;3034,00;2819,96;2751,50;4261,61;13,96
225118;Nutrologista;19;8000,00;5844,38;6683,00;8832,21;62,02
263115;Ob†;27;1473,00;2117,41;1608,00;3199,89;15,65
263105;Oboosan;38;998,00;3033,58;1900,00;4584,43;15,91
263110;Obreiro B°blico;40;1136,00;2351,30;1942,00;3553,36;11,71
377220;Observador (futebol);41;1500,00;4646,63;4060,00;7022,12;22,56
225250;Obstetra;20;3895,00;5902,89;4835,50;8920,62;59,36
213440;Ocean¢grafo;41;4220,00;4768,64;4220,00;7206,52;23,16
213440;Ocean¢logo;41;4220,00;4768,64;4220,00;7206,52;23,16
225265;Oculista;20;3502,00;5022,14;4035,00;7589,61;49,14
223276;Odontologia Ocupacional;40;998,00;3136,27;2994,00;4739,63;15,83
223208;Odontologista;32;7808,00;4914,86;4337,00;7427,49;30,95
223272;Odontologista Social;33;6806,00;3964,70;3465,50;5991,57;23,74
223208;Odont¢logo;32;7808,00;4914,86;4337,00;7427,49;30,95
223268;Odont¢logo (cirurgia e Traumatologia Bucomaxilofacial);26;3131,00;3475,56;3177,50;5252,37;26,32
223272;Odont¢logo de Sa£de Coletiva;33;6806,00;3964,70;3465,50;5991,57;23,74
223272;Odont¢logo de Sa£de P£blica;33;6806,00;3964,70;3465,50;5991,57;23,74
223256;Odont¢logo Protesista;31;2983,00;2841,44;2956,50;4294,07;18,56
223212;Odont¢logo-endodontista;28;2994,00;3467,73;3196,50;5240,54;24,37
223236;Odontopediatra;26;5700,00;4207,88;4064,00;6359,07;32,68
223260;Odontoradiologista;26;2994,00;3438,55;2994,00;5196,43;26,54
412205;Office-boy;43;998,00;1166,88;1098,00;1763,43;5,39
715505;Oficial Carpinteiro;44;1752,00;1685,30;1694,00;2546,87;7,67
377240;Oficial de Arbitragem (poloaqu†tico);20;998,00;1141,00;1141,00;1724,31;11,41
242905;Oficial de Inteligància;39;12186,00;8954,00;10019,00;13531,55;45,92
351425;Oficial de Justiáa;43;1200,00;1705,58;1233,00;2577,52;7,90
514325;Oficial de Manutená∆o;44;998,00;1310,99;1194,00;1981,20;6,02
715725;Oficial de Manutená∆o Civil;44;1752,00;1677,67;1584,00;2535,35;7,65
514325;Oficial de Manutená∆o Predial;44;998,00;1310,99;1194,00;1981,20;6,02
377215;Oficial de Mesa (basquete);32;2000,00;2054,88;2000,00;3105,39;13,00
377230;Oficial de Mesa (judì);44;998,00;4400,00;4400,00;6649,41;20,00
516610;Oficial de Obras - Sepultador;44;1080,00;1323,95;1251,50;2000,79;6,07
377215;Oficial de Quadra (basquete);33;2000,00;1902,80;2000,00;2875,57;11,67
215140;Oficial de Quarto de Navegaá∆o da Marinha Mercante;42;2894,00;6516,50;5215,00;9847,93;30,82
351415;Oficial de Registro;42;998,00;3774,39;2042,00;5703,97;17,81
241305;Oficial de Registro de Contratos Mar°timos;44;1089,00;1898,55;1139,00;2869,14;8,63
773340;Oficial de Serra;44;1047,00;1311,86;1256,00;1982,52;5,97
514325;Oficial de Serviáos Gerais na Manutená∆o de Edificaá‰es;44;998,00;1310,99;1194,00;1981,20;6,02
241310;Oficial do Registro Civil de Pessoas Jur°dicas;43;1280,00;3146,96;1600,00;4755,78;14,78
241315;Oficial do Registro Civil de Pessoas Naturais;42;998,00;2734,17;1701,50;4131,95;13,01
241320;Oficial do Registro de Distribuiá‰es;44;1553,00;1797,76;1496,00;2716,83;8,19
241325;Oficial do Registro de Im¢veis;42;998,00;4631,36;2889,00;6999,06;21,94
241330;Oficial do Registro de T°tulos e Documentos;41;1050,00;1751,16;1240,00;2646,40;8,49
377210;Oficial Encarregado de Painel de Advertància;42;1000,00;1321,00;1339,00;1996,33;6,36
351425;Oficial Judici†rio;43;1200,00;1705,58;1233,00;2577,52;7,90
351425;Oficial Legislativo;43;1200,00;1705,58;1233,00;2577,52;7,90
351405;Oficial Maior;43;998,00;2133,57;1510,00;3224,32;10,04
914405;Oficial MecÉnico de Ve°culos;44;998,00;1568,10;1393,00;2369,77;7,15
215205;Oficial Superior de Maquinas da Marinha Mercante;42;2861,00;8409,13;6430,00;12708,12;40,52
242910;Oficial TÇcnico de Inteligància;41;4000,00;5266,70;4523,00;7959,20;25,39
203010;Ofiologista;43;1500,00;2953,72;1500,00;4463,74;13,61
225265;Oftalmologista;20;3502,00;5022,14;4035,00;7589,61;49,14
828105;Oleiro (Fabricaá∆o de Telhas);44;998,00;1129,82;998,00;1707,42;5,15
828110;Oleiro (Fabricaá∆o de Tijolos);44;998,00;1219,26;1137,00;1842,58;5,57
752310;Oleiro em Torno de Pedal;44;1115,00;1408,96;1332,00;2129,27;6,45
612310;Olericultor;44;1061,00;1109,35;1061,00;1676,48;5,07
612320;Olericultor de Frutos e Sementes;44;1115,00;1236,28;1128,50;1868,31;5,64
612315;Olericultor de Talos;44;1291,00;1312,69;1267,00;1983,78;5,99
263105;Olorix†;38;998,00;3033,58;1900,00;4584,43;15,91
142340;Ombudsman;42;2000,00;4662,92;3117,00;7046,75;22,31
225121;Oncologista (cl°nico);21;3000,00;6711,11;5035,00;10142,04;64,61
225290;Oncologista Cir£rgico;27;998,00;2623,33;1998,00;3964,46;19,20
752425;Opacador;44;1840,00;1599,55;1635,50;2417,28;7,27
811410;Operador Auxiliar de Destilaá∆o;43;1123,00;1587,14;1445,00;2398,53;7,35
761205;Operador Batedor de Fibras;44;1172,00;1392,96;1260,50;2105,08;6,38
422210;Operador Bil°ngÅe (telefonia);38;1000,00;1255,01;1028,00;1896,62;6,59
841210;Operador Braáal do Refino de Sal;44;998,00;1158,07;1006,00;1750,11;5,29
712120;Operador Britador;44;1118,00;1554,55;1415,00;2349,29;7,09
374305;Operador Cinematogr†fico;43;1490,00;1801,98;1516,00;2723,20;8,44
862160;Operador de Abastecimento de Combust°vel de Aeronave;43;998,00;2009,51;1890,50;3036,84;9,32
848505;Operador de Abate em Matadouro;44;1256,00;1314,41;1256,00;1986,37;6,00
761205;Operador de Abertura (Fiaá∆o);44;1172,00;1397,10;1267,00;2111,34;6,40
761205;Operador de Abridor de Fibras;44;1172,00;1397,10;1267,00;2111,34;6,40
766315;Operador de Acabamento (Industria Gr†fica);44;1630,00;1565,75;1417,00;2366,22;7,15
722215;Operador de Acabamento de Pecas Fundidas;44;1539,00;1529,58;1441,00;2311,55;6,98
821230;Operador de Aciaria (Basculamento de Convertedor);42;1098,00;2106,78;1884,00;3183,82;10,00
821235;Operador de Aciaria (Dessulfuracao de Gusa);44;2176,00;2235,95;2176,00;3379,04;10,23
821240;Operador de Aciaria (Recebimento de Gusa);44;2484,00;2428,47;2277,00;3669,98;11,13
841715;Operador de Adegas;44;1488,00;1538,95;1458,00;2325,70;7,02
641015;Operador de Adubadeira;44;1500,00;1565,80;1493,00;2366,28;7,13
811415;Operador de Alambique de Funcionamento Continuo (Produtos Qu°micos Exceto Petr¢leo);44;1809,00;1825,12;1809,00;2758,17;8,30
821205;Operador de Alto-forno;42;998,00;1485,35;1343,00;2244,70;7,00
712110;Operador de Aparelho de Flotaá∆o;43;1854,00;1813,14;1607,00;2740,07;8,49
712115;Operador de Aparelho de Precipitaá∆o (Minas de Ouro ou Prata);41;2010,00;1907,09;1870,00;2882,05;9,35
811420;Operador de Aparelho de Reaá∆o e Convers∆o (produtos Qu°micos;43;1204,00;1817,66;1556,00;2746,90;8,52
811420;Operador de Aparelho de Reaá∆o e Convers∆o (Produtos Qu°micos Exceto Petr¢leo);43;1204,00;1817,66;1556,00;2746,90;8,52
711315;Operador de Aparelho de Sonda Por Rotaá∆o (poáo de Petr¢leo);40;1723,00;3098,50;1723,00;4682,54;15,44
766125;Operador de Aparelhos de Preparaá∆o;44;1320,00;1539,00;1320,00;2325,78;7,03
821245;Operador de µrea de Corrida;42;1610,00;1594,22;1536,00;2409,23;7,61
342535;Operador de Atendimento Aerovi†rio;36;1332,00;1638,61;1529,00;2476,32;9,07
422315;Operador de Atendimento Receptivo (telemarketing);37;998,00;1206,14;1101,00;1822,75;6,56
823135;Operador de Atomizador;44;1397,00;1780,05;1542,00;2690,06;8,09
373205;Operador de µudio (est£dio de Tv );40;1425,00;2306,17;1705,00;3485,15;11,56
373105;Operador de µudio (r†dio);38;1427,00;1685,58;1427,00;2547,30;8,80
373105;Operador de µudio de Continuidade (Radio);38;1427,00;1685,58;1427,00;2547,30;8,80
373105;Operador de µudio de Est£dio;38;1427,00;1685,58;1427,00;2547,30;8,80
373205;Operador de µudio Externo na Produá∆o Para Televis∆o e Produtora de V°deo;40;1425,00;2306,17;1705,00;3485,15;11,56
841440;Operador de Autoclave (conservaá∆o de Alimentos);44;1326,00;1423,14;1326,00;2150,69;6,48
782620;Operador de Automotriz;44;1247,00;1584,93;1412,50;2395,20;7,20
715415;Operador de Balanáa (concreto);44;1360,00;1791,57;1734,00;2707,47;8,15
414115;Operador de Balanáas Rodovi†rias;43;998,00;1495,18;1373,00;2259,56;6,95
514315;Operador de Balancim;44;998,00;1467,60;1279,00;2217,88;6,72
764105;Operador de Balancim na Confecá∆o de Caláados;44;1013,00;1438,58;1350,00;2174,02;6,56
764105;Operador de Balancim no Corte de Couro;44;1013,00;1438,58;1350,00;2174,02;6,56
811705;Operador de Bambury;44;1441,00;1610,16;1441,00;2433,32;7,37
724315;Operador de Banho de Solda;44;1800,00;2140,16;2000,00;3234,27;9,75
823235;Operador de Banho Met†lico de Vidro por Flutuaá∆o;44;1446,00;1448,74;1430,50;2189,37;6,62
821230;Operador de Basculamento de Convertedor;42;1098,00;2106,78;1884,00;3183,82;10,00
715105;Operador de Bate-Estacas;44;1440,00;1945,49;1752,00;2940,08;8,86
848215;Operador de Batedeira na Fabricaá∆o de Latic°nio;44;1018,00;1281,30;1214,00;1936,34;5,82
